공급일자,물품코드,물품대분류,물품중분류,물품소분류,물품명,구매수량,구매금액,구매매장,반품_원거래일자,회원번호
20170201,60401335,축산물,유제품,우유/산양유,유기농저지방우유(종이팩/유애래/900ml),1,4100,매장1,,5068
20170201,60404003,축산물,유제품,치즈/기타,체다치즈(범산/100g),1,4200,매장1,,5068
20170201,80401121,간식,빵,"식빵, 식사대용",우리밀샌드위치식빵(450g/매장),1,4300,매장1,,5068
20170201,80504018,간식,식사대용,식사대용/기타,크림스프(80g),1,2200,매장1,,5068
20170201,80504019,간식,식사대용,식사대용/기타,양송이스프(80g),1,2400,매장1,,5068
20170201,80603005,간식,잼/병조림/기타,병조림/기타,옥수수병조림(310g),1,3700,매장1,,5068
20170201,90103052,양념/가루,가루,곡식가루,옥수수가루(무/500g),1,3700,매장1,,5068
20170201,50114001,채소,잎/줄기채소,깻잎,깻잎(30장),1,1150,매장1,,2333
20170201,50151012,채소,잎/줄기채소,양배추,양배추(500g~700g미만),1,1400,매장1,,2333
20170201,50164002,채소,잎/줄기채소,청경채,청경채(200g),1,1250,매장1,,2333
20170201,50406005,채소,뿌리채소,당근,당근(500g),1,2000,매장1,,2333
20170201,50508001,채소,양념채소,양파,양파(1kg),1,2350,매장1,,2333
20170201,50813001,채소,콩나물,숙주나물,황토숙주나물(300g),1,2800,매장1,,2333
20170201,60205007,축산물,알,유정란,동물복지유정란(10알/국내산),1,3600,매장1,,2333
20170201,60803001,축산물,돼지,무항생제돼지,얇은삼겹살(500g/국내산),1,12600,매장1,,2333
20170201,100201003,반찬,두부/유부,두부,두부(1모:420g),2,3900,매장1,,2333
20170201,100305009,반찬,밑반찬,김가공,구운도시락김(5g*3봉),2,2600,매장1,,2333
20170201,100305010,반찬,밑반찬,김가공,김부각(50g),1,3600,매장1,,2333
20170201,130501098,생활용품,화장품,기초화장품,수피아 알로에베라잎즙 수딩젤,2,13400,매장1,,2333
20170201,50142001,채소,잎/줄기채소,시금치,시금치(300g),2,4000,매장1,,2103
20170201,50813006,채소,콩나물,숙주나물,숙주나물(300g),1,2100,매장1,,6474
20170201,60401334,축산물,유제품,우유/산양유,유기농우유(종이팩/유애래/900ml),1,4200,매장1,,6474
20170201,70103011,수산,건어물,멸치류,잔멸치(300g),1,9100,매장1,,6474
20170201,80401099,간식,빵,"식빵, 식사대용",아침빵(12개:280g)/매장,1,2800,매장1,,6474
20170201,80401367,간식,빵,"찐빵,호떡,전통",찰보리호떡(190g/4개)/매장,1,4100,매장1,,6474
20170201,100201058,반찬,두부/유부,두부,연두부(100g),1,400,매장1,,6474
20170201,110102067,음료,음료,과즙,감귤즙(유기/150ml),2,1900,매장1,,6474
20170201,80103014,간식,과자,한과/유과,차례상약과(350g/10개),0.5,4200,매장1,,2351
20170201,80201007,간식,떡,가래떡,떡국떡(유기:800g),1,5900,매장1,,2351
20170201,80504018,간식,식사대용,식사대용/기타,크림스프(80g),1,2200,매장1,,2351
20170201,80504019,간식,식사대용,식사대용/기타,양송이스프(80g),1,2400,매장1,,2351
20170201,50103001,채소,잎/줄기채소,냉이,냉이(200g),1,3150,매장1,,4131
20170201,80305003,간식,밀가공,만두,고기만두(500g),1,5400,매장1,,4131
20170201,80305008,간식,밀가공,만두,김치만두(500g),1,4900,매장1,,4131
20170201,90201012,양념/가루,기름/식초,기름,들기름(330ml),1,15300,매장1,,4131
20170201,50114001,채소,잎/줄기채소,깻잎,깻잎(30장),1,1150,매장1,,2369
20170201,50143002,채소,쌈채소류,쌈채소모음,쌈채소모음(200g),1,2050,매장1,,2369
20170201,50406005,채소,뿌리채소,당근,당근(500g),1,2000,매장1,,2369
20170201,50425001,채소,뿌리채소,우엉/손질,우엉채(200g),1,2700,매장1,,2369
20170201,100305009,반찬,밑반찬,김가공,구운도시락김(5g*3봉),1,1300,매장1,,2369
20170201,50114001,채소,잎/줄기채소,깻잎,깻잎(30장),1,1150,매장1,,4379
20170201,50151001,채소,잎/줄기채소,양배추,양배추(1통:1kg이상),1,2400,매장1,,4379
20170201,50417002,채소,뿌리채소,우엉,우엉(300g),1,3400,매장1,,4379
20170201,50421001,채소,뿌리채소,연근,통연근(400g),1,3750,매장1,,4379
20170201,60103013,축산물,닭/오리,무항생제닭,닭가슴살(400g/국내산),1,6600,매장1,,4379
20170201,60205007,축산물,알,유정란,동물복지유정란(10알/국내산),2,7200,매장1,,4379
20170201,60302012,축산물,육가공,돈가스/분쇄가공,튀김옷돈가스(400g),1,6300,매장1,,4379
20170201,80101055,간식,과자,스낵,밥풀과자(120g),1,2700,매장1,,4379
20170201,80201007,간식,떡,가래떡,떡국떡(유기:800g),1,5900,매장1,,4379
20170201,80201029,간식,떡,가래떡,조랭이떡(유기/800g),1,5300,매장1,,4379
20170201,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,4379
20170201,100305007,반찬,밑반찬,김가공,구운전장김(40g),2,4600,매장1,,4379
20170201,50111001,채소,잎/줄기채소,근대,근대(300g),1,1400,매장1,,2378
20170201,50132017,채소,잎/줄기채소,브로컬리,브로컬리(350g),1,2800,매장1,,2378
20170201,50151001,채소,잎/줄기채소,양배추,양배추(1통:1kg이상),1,2400,매장1,,2378
20170201,70402008,수산,해조,미역/다시마,쌈다시마(300g),1,1400,매장1,,2378
20170201,90501008,간식,밀가공,간편조리면,자장소스(250g),1,1900,매장1,,2378
20170201,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,2378
20170201,100201006,반찬,두부/유부,두부,연두부(300g),2,2200,매장1,,2378
20170201,40104006,과실,과일,귤(비가림),감귤/비가림/유(1.5kg),1,9500,매장1,,2380
20170201,50301001,채소,과일채소,딸기,딸기(1kg),1,13600,매장1,,2380
20170201,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,2394
20170201,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2394
20170201,60401007,축산물,유제품,우유/산양유,우유(범산/900ml),1,4300,매장1,,2394
20170201,70502024,수산,생물수산,패류/갑각류,자연산참바지락(350g),1,4100,매장1,,2394
20170201,80401112,간식,빵,"찐빵,호떡,전통",팥찐빵(5개:400g)/매장,1,3800,매장1,,2394
20170201,100201004,반찬,두부/유부,두부,순두부(300g),1,1050,매장1,,2394
20170201,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,2394
20170201,100201058,반찬,두부/유부,두부,연두부(100g),2,800,매장1,,2394
20170201,100305009,반찬,밑반찬,김가공,구운도시락김(5g*3봉),1,1300,매장1,,2394
20170201,50502007,채소,양념채소,깐마늘,깐마늘/난지형/유(300g),1,5700,매장1,,4806
20170201,50510004,채소,양념채소,대파,대파(500g),1,2150,매장1,,4806
20170201,50811002,채소,말린나물/건재,무시래기(100g),무시래기(100g),1,2400,매장1,,4806
20170201,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,4806
20170201,70103011,수산,건어물,멸치류,잔멸치(300g),1,9100,매장1,,4806
20170201,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,4806
20170201,50175001,채소,잎/줄기채소,세발나물,세발나물(200g),1,1900,매장1,,2402
20170201,90201001,양념/가루,기름/식초,기름,현미유(900ml),1,9600,매장1,,2402
20170201,100201005,반찬,두부/유부,두부,찌개용두부(420g),2,3700,매장1,,2402
20170201,120101064,건강,건강일반,추출/농축액,떠먹는배도라지청(230g),1,20000,매장1,,2402
20170201,50151001,채소,잎/줄기채소,양배추,,1,2400,매장1,,2407
20170201,50301001,채소,과일채소,딸기,딸기(1kg),1,13600,매장1,,2407
20170201,60401007,축산물,유제품,우유/산양유,우유(범산/900ml),1,4300,매장1,,2407
20170201,80504016,간식,식사대용,식사대용/기타,크림스프(80g*5개입),1,11000,매장1,,2407
20170201,80504017,간식,식사대용,식사대용/기타,양송이스프(80g*5개입),1,12000,매장1,,2407
20170201,100201003,반찬,두부/유부,두부,두부(1모:420g),2,3900,매장1,,2407
20170201,100401007,반찬,어묵/묵,어묵,두부연어묵(270g),1,3800,매장1,,2407
20170201,100401011,반찬,어묵/묵,어묵,오징어동그랑어묵(270g),1,3600,매장1,,2407
20170201,50419001,채소,뿌리채소,월동무,월동무(600~900g),1,1000,매장1,,2412
20170201,10201019,주곡,찹쌀,찹쌀,찹쌀백미/유(2kg),1,8700,매장1,,2549
20170201,20902008,잡곡,보리/혼합곡,혼합곡,혼합15곡(1kg),1,8800,매장1,,2549
20170201,60205007,축산물,알,유정란,동물복지유정란(10알/국내산),1,3600,매장1,,2549
20170201,70303018,수산,수산가공,국/탕(수산),맛조개국(500g),1,7000,매장1,,2549
20170201,80103011,간식,과자,한과/유과,유과꾸러미1(1.2kg),0.2,8600,매장1,,2414
20170201,80307003,간식,밀가공,면/기타,당면(500g),1,4800,매장1,,2418
20170201,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,2418
20170201,110104065,음료,음료,음료기타,얼음식혜(1000ml),1,3500,매장1,,2418
20170201,120101032,건강,건강일반,추출/농축액,채소액(유기/150ml*30봉),0.2,5300,매장1,,2418
20170201,120101048,건강,건강일반,추출/농축액,생칡즙(140ml*10봉),0.1,1000,매장1,,2418
20170201,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,5578
20170201,60401337,축산물,유제품,우유/산양유,목초우유(900ml),1,5300,매장1,,5578
20170201,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,5578
20170201,80101011,간식,과자,스낵,두부과자(100g),1,2300,매장1,,2268
20170201,80301153,간식,밀가공,라면,감자라면(1묶음:4봉),1,5000,매장1,,2268
20170201,80601028,간식,잼/병조림/기타,잼,딸기잼(480g),1,6500,매장1,,2268
20170201,10101046,주곡,멥쌀,멥쌀,백미/유(8kg)-매장용,1,30700,매장1,,2173
20170201,50419001,채소,뿌리채소,월동무,월동무(600~900g),1,1000,매장1,,2173
20170201,80504018,간식,식사대용,식사대용/기타,크림스프(80g),1,2200,매장1,,2173
20170201,100201003,반찬,두부/유부,두부,두부(1모:420g),1,1950,매장1,,2173
20170201,60107012,축산물,돼지,보리살림돼지,찜갈비(1kg/우리보리살림돼지),1,17100,매장1,,2422
20170201,50132017,채소,잎/줄기채소,브로컬리,브로컬리(350g),1,2800,매장1,,2275
20170201,50151012,채소,잎/줄기채소,양배추,양배추(500g~700g미만),1,1400,매장1,,2275
20170201,50172001,채소,쌈채소류,쌈양상추,쌈양상추(200g),1,1800,매장1,,2275
20170201,60102001,축산물,돼지,무항생제돼지,돼지불고기(600g/국내산),1,7600,매장1,,2275
20170201,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2275
20170201,60302025,축산물,육가공,햄/소시지/훈제,후랑크소시지(300g)-매장,1,4100,매장1,,2275
20170201,70203046,수산,냉동수산,기타냉동수산,얼린오징어(썬 것:400g),1,5900,매장1,,2275
20170201,80401220,간식,밀가공,피자/핫도그,참맛핫도그(200g),1,4000,매장1,,2275
20170201,100201003,반찬,두부/유부,두부,두부(1모:420g),1,1950,매장1,,2275
20170201,100201058,반찬,두부/유부,두부,연두부(100g),2,800,매장1,,2275
20170201,100305009,반찬,밑반찬,김가공,구운도시락김(5g*3봉),2,2600,매장1,,2275
20170201,110101014,음료,음료,두유,검은콩두유(160ml*5봉),1,4800,매장1,,2275
20170201,30201009,서류,고구마,고구마,밤고구마(1kg),1,4300,매장1,,2172
20170201,80401092,간식,빵,단과자빵,카스텔라(소:100g)/매장,1,1300,매장1,,2172
20170201,80401095,간식,빵,단과자빵,소보루빵(75g)/매장,1,1200,매장1,,2172
20170201,80504018,간식,식사대용,식사대용/기타,크림스프(80g),1,2200,매장1,,2172
20170201,90502015,양념/가루,소스/기타양념,기타양념,농축토마토(250g),1,4500,매장1,,2172
20170201,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,2172
20170201,100501014,반찬,절임/장아찌,절임,단무지(김밥용:400g),1,2600,매장1,,2172
20170201,20404002,잡곡,유색미/발아미,발아미,발아삼색미(800g),1,9200,매장1,,2196
20170201,50417002,채소,뿌리채소,우엉,우엉(300g),1,3400,매장1,,2196
20170201,60205010,축산물,알,유정란,유정란/매장용(6알/국내산),1,2300,매장1,,2196
20170201,60401334,축산물,유제품,우유/산양유,유기농우유(종이팩/유애래/900ml),1,4200,매장1,,2196
20170201,60404467,축산물,유제품,치즈/기타,리코타치즈(200g),1,7300,매장1,,2196
20170201,80104004,간식,과자,엿/양갱/기타,호박쌀엿(100g),1,2100,매장1,,2196
20170201,100203001,반찬,두부/유부,콩가공/기타,콩비지(400g),1,2200,매장1,,2196
20170201,110203003,음료,차,절임차,유자차(1kg),1,12500,매장1,,2196
20170201,50175001,채소,잎/줄기채소,세발나물,세발나물(200g),1,1900,매장1,,2432
20170201,50424002,채소,뿌리채소,도라지,생도라지(3년근/500g),1,6500,매장1,,2432
20170201,50813001,채소,콩나물,숙주나물,황토숙주나물(300g),1,2800,매장1,,2432
20170201,30204001,서류,고구마,호박고구마,,1,8400,매장1,,2435
20170201,40113052,과실,과일,배,배(대:3개),1,8300,매장1,,2435
20170201,40113063,과실,과일,배,배/유(대:3개),-1,-11500,매장1,,2435
20170201,40116226,과실,과일,사과,사과/(2kg)/특,1,10700,매장1,,2435
20170201,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,2435
20170201,80301008,간식,밀가공,라면,우리밀라면(110g:1봉지),4,4800,매장1,,2435
20170201,80301147,간식,밀가공,라면,자장라면(124g:1봉),2,3600,매장1,,2435
20170201,80504019,간식,식사대용,식사대용/기타,양송이스프(80g),1,2400,매장1,,2435
20170201,130208010,생활용품,생활용품,휴지,숲사랑 미용사각휴지(3상자),1,3700,매장1,,2435
20170201,50114001,채소,잎/줄기채소,깻잎,깻잎(30장),1,1150,매장1,,2436
20170201,50151001,채소,잎/줄기채소,양배추,양배추(1통:1kg이상),1,2400,매장1,,2436
20170201,50429001,채소,뿌리채소,도라지/손질,채도라지(150g),2,8800,매장1,,2436
20170201,50701003,채소,버섯,느타리버섯,느타리버섯(300g),1,2500,매장1,,2436
20170201,50712001,채소,버섯,목이버섯,목이버섯(200g),1,3200,매장1,,2436
20170201,50816001,채소,콩나물,콩나물,콩나물(300g),1,1300,매장1,,2436
20170201,50820001,채소,말린나물/건재,삶은고사리/손질,삶은고사리(200g),2,10600,매장1,,2436
20170201,60107015,축산물,돼지,보리살림돼지,통배삼겹살/냉장(600g/우리보리살림돼지),1,18700,매장1,,2436
20170201,60903002,축산물,소,한우,한우잡채용(200g/국내산),1,10300,매장1,,2436
20170201,70201023,수산,냉동수산,냉동생선,꽁치(3마리/300g),1,3500,매장1,,2436
20170201,80101061,간식,과자,스낵,찹쌀누룽지(300g),1,3800,매장1,,2436
20170201,80101175,간식,과자,스낵,꼬마찹쌀모나카(112g/8개),1,3000,매장1,,2436
20170201,80401092,간식,빵,단과자빵,카스텔라(소:100g)/매장,1,1300,매장1,,2436
20170201,80401095,간식,빵,단과자빵,소보루빵(75g)/매장,1,1200,매장1,,2436
20170201,100201003,반찬,두부/유부,두부,두부(1모:420g),1,1950,매장1,,2436
20170201,100201005,반찬,두부/유부,두부,찌개용두부(420g),1,1850,매장1,,2436
20170201,30203005,서류,고구마,자색고구마,자색고구마(1kg),2,7600,매장1,,2437
20170201,50151001,채소,잎/줄기채소,양배추,양배추(1통:1kg이상),1,2400,매장1,,2437
20170201,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2437
20170201,60402320,축산물,유제품,요구르트,떠먹는요거트(350g),1,5000,매장1,,2437
20170201,60404003,축산물,유제품,치즈/기타,체다치즈(범산/100g),1,4200,매장1,,2437
20170201,80504018,간식,식사대용,식사대용/기타,크림스프(80g),3,6600,매장1,,2437
20170201,80504019,간식,식사대용,식사대용/기타,양송이스프(80g),3,7200,매장1,,2437
20170201,30101015,서류,감자,감자,감자(1kg),1,2750,매장1,,2439
20170201,50701003,채소,버섯,느타리버섯,느타리버섯(300g),1,2500,매장1,,2439
20170201,60201014,축산물,알,유정란,유정란/매장용(10알/국내산),1,3700,매장1,,2439
20170201,60402005,축산물,유제품,요구르트,플레인요구르트(범산/450ml),1,3700,매장1,,2439
20170201,60501139,축산물,꿀,꿀,아카시아꿀(460g),1,14500,매장1,,2439
20170201,80401355,간식,빵,건강곡물빵,감자바게트(180g/매장),1,2700,매장1,,2439
20170201,80504019,간식,식사대용,식사대용/기타,양송이스프(80g),1,2400,매장1,,2439
20170201,100401007,반찬,어묵/묵,어묵,두부연어묵(270g),1,3800,,,2439
